mag,place,time,updated,tz,url,detail,felt,cdi,mmi,alert,status,tsunami,sig,net,code,ids,sources,types,nst,dmin,rms,gap,magType,type,title,coordinates,Longitude,Latitude,Depth,id,time_format_full,time_format_hms,time_format_ymd,year,month,day,hours,minutes,seconds
4.7,Turkey,1692699454796,1698520534040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kq2s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kq2s&format=geojson,2.0,3.4,,,reviewed,0,341,us,7000kq2s,",us7000kq2s,",",us,",",dyfi,earthquake-name,moment-tensor,origin,phase-data,",119.0,0.19,0.53,37.0,mwr,earthquake,"M 4.7 - 15 km ESE of Sariz, Turkey","[36.6586, 38.4319, 14]",36.6586, 38.4319, 14,us7000kq2s,2023-08-22 13:17:34.796000,13:17:34,2023-08-22,2023,08,22,13,17,34.796000
4.3,Turkey,1692778770441,1698520535040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kqaa,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kqaa&format=geojson,,,,,reviewed,0,284,us,7000kqaa,",us7000kqaa,",",us,",",origin,phase-data,",33.0,0.772,0.81,44.0,mb,earthquake,"M 4.3 - 24 km E of Yayladere, Turkey","[40.3487, 39.253, 10]",40.3487, 39.253, 10,us7000kqaa,2023-08-23 11:19:30.441000,11:19:30,2023-08-23,2023,08,23,11,19,30.441000
4.8,Turkey,1692855324510,1698520536040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kqky,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kqky&format=geojson,4.0,4.6,,,reviewed,0,356,us,7000kqky,",us7000kqky,",",us,",",dyfi,earthquake-name,impact-text,moment-tensor,origin,phase-data,",117.0,0.887,0.49,45.0,mwr,earthquake,"M 4.8 - Malatya, Turkey","[38.1815, 38.2125, 10]",38.1815, 38.2125, 10,us7000kqky,2023-08-24 08:35:24.510000,08:35:24,2023-08-24,2023,08,24,08,35,24.510000
4.4,Greece,1693105783189,1723166442839,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kr9m,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kr9m&format=geojson,12.0,3.0,,,reviewed,0,301,us,7000kr9m,",us7000kr9m,",",us,",",dyfi,origin,phase-data,",63.0,0.275,0.78,46.0,mb,earthquake,"M 4.4 - 11 km NNW of Émponas, Greece","[27.8094, 36.3227, 67.601]",27.8094, 36.3227, 67.601,us7000kr9m,2023-08-27 06:09:43.189000,06:09:43,2023-08-27,2023,08,27,06,09,43.189000
4.8,Turkey,1693285095359,1699133744040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000krs4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000krs4&format=geojson,6.0,3.8,,,reviewed,0,357,us,7000krs4,",us7000krs4,",",us,",",dyfi,impact-text,moment-tensor,origin,phase-data,",101.0,0.939,0.85,37.0,mwr,earthquake,"M 4.8 - 19 km SW of Kulu, Turkey","[32.9223, 38.967, 7.802]",32.9223, 38.967, 7.802,us7000krs4,2023-08-29 07:58:15.359000,07:58:15,2023-08-29,2023,08,29,07,58,15.359000
4.4,Turkey,1693805168479,1700250469040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kt4d,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kt4d&format=geojson,17.0,3.8,,,reviewed,0,304,us,7000kt4d,",us7000kt4d,",",us,",",dyfi,moment-tensor,origin,phase-data,",56.0,0.7,0.52,37.0,mwr,earthquake,"M 4.4 - 8 km SSW of Özdere, Turkey","[27.0764, 37.9532, 12.09]",27.0764, 37.9532, 12.09,us7000kt4d,2023-09-04 08:26:08.479000,08:26:08,2023-09-04,2023,09,04,08,26,08.479000
4.5,Turkey,1695457341869,1701558071040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000kxls,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000kxls&format=geojson,3.0,5.3,,,reviewed,0,313,us,7000kxls,",us7000kxls,",",us,",",dyfi,moment-tensor,origin,phase-data,",123.0,0.319,0.7,45.0,mwr,earthquake,"M 4.5 - 18 km SW of Göksun, Turkey","[36.359, 37.8997, 6.835]",36.359, 37.8997, 6.835,us7000kxls,2023-09-23 11:22:21.869000,11:22:21,2023-09-23,2023,09,23,11,22,21.869000
4.3,Turkey,1695691134098,1702159245040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ky38,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ky38&format=geojson,,,,,reviewed,0,284,us,7000ky38,",us7000ky38,",",us,",",origin,phase-data,",31.0,1.8,0.85,53.0,mb,earthquake,"M 4.3 - 17 km SSE of Erbaa, Turkey","[36.6845, 40.5347, 10]",36.6845, 40.5347, 10,us7000ky38,2023-09-26 04:18:54.098000,04:18:54,2023-09-26,2023,09,26,04,18,54.098000
4.1,Greece,1696066732790,1702159242040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lbw5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lbw5&format=geojson,25.0,3.4,,,reviewed,0,267,us,6000lbw5,",us6000lbw5,",",us,",",dyfi,origin,phase-data,",51.0,0.978,0.43,53.0,mb,earthquake,"M 4.1 - 4 km E of Kálymnos, Greece","[27.0389, 36.9464, 8.956]",27.0389, 36.9464, 8.956,us6000lbw5,2023-09-30 12:38:52.790000,12:38:52,2023-09-30,2023,09,30,12,38,52.790000
4.1,Turkey,1696406295207,1702589212040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lcqq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lcqq&format=geojson,1.0,2.0,,,reviewed,0,259,us,6000lcqq,",us6000lcqq,",",us,",",dyfi,origin,phase-data,",48.0,1.53,0.94,78.0,mb,earthquake,"M 4.1 - 12 km NNW of Yayladağı, Turkey","[35.9839, 36.0004, 10]",35.9839, 36.0004, 10,us6000lcqq,2023-10-04 10:58:15.207000,10:58:15,2023-10-04,2023,10,04,10,58,15.207000
4.4,Turkey,1696519399711,1702589213040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ld4w,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ld4w&format=geojson,,,,,reviewed,0,298,us,6000ld4w,",us6000ld4w,",",us,",",origin,phase-data,",102.0,0.354,0.78,31.0,mb,earthquake,"M 4.4 - 22 km SSE of Göksun, Turkey","[36.6379, 37.8482, 7.098]",36.6379, 37.8482, 7.098,us6000ld4w,2023-10-05 18:23:19.711000,18:23:19,2023-10-05,2023,10,05,18,23,19.711000
4.3,Turkey,1696716108704,1702589216040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ldwl,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000ldwl&format=geojson,1.0,2.0,,,reviewed,0,285,us,6000ldwl,",us6000ldwl,",",us,",",dyfi,origin,phase-data,",81.0,0.751,0.58,39.0,mb,earthquake,"M 4.3 - 12 km SW of Çelikhan, Turkey","[38.1279, 37.9536, 10]",38.1279, 37.9536, 10,us6000ldwl,2023-10-08 01:01:48.704000,01:01:48,2023-10-08,2023,10,08,01,01,48.704000
4.3,Turkey,1696832934308,1702764786040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000le6p,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000le6p&format=geojson,,,,,reviewed,0,284,us,6000le6p,",us6000le6p,",",us,",",origin,phase-data,",42.0,0.825,0.25,43.0,mb,earthquake,"M 4.3 - 7 km WSW of Yeşilyurt, Turkey","[38.1622, 38.2782, 10]",38.1622, 38.2782, 10,us6000le6p,2023-10-09 09:28:54.308000,09:28:54,2023-10-09,2023,10,09,09,28,54.308000
4.5,Turkey,1697108644453,1702764787040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lf1y,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lf1y&format=geojson,2.0,4.9,,,reviewed,0,313,us,6000lf1y,",us6000lf1y,",",us,",",dyfi,moment-tensor,origin,phase-data,",104.0,0.638,0.6,41.0,mwr,earthquake,"M 4.5 - 19 km SSE of Erciş, Turkey","[43.4631, 38.8669, 10]",43.4631, 38.8669, 10,us6000lf1y,2023-10-12 14:04:04.453000,14:04:04,2023-10-12,2023,10,12,14,04,04.453000
4.6,Turkey,1697292431266,1754477921967,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lfk2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lfk2&format=geojson,8.0,4.8,,,reviewed,0,329,us,6000lfk2,",us6000lfk2,",",us,",",dyfi,origin,phase-data,",65.0,0.583,1.0,35.0,mb,earthquake,"M 4.6 - 20 km NNE of Bolu, Turkey","[31.7104, 40.9045, 10]",31.7104, 40.9045, 10,us6000lfk2,2023-10-14 17:07:11.266000,17:07:11,2023-10-14,2023,10,14,17,07,11.266000
4.1,Turkey,1697322715528,1702764789040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lfm8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lfm8&format=geojson,,,,,reviewed,0,259,us,6000lfm8,",us6000lfm8,",",us,",",origin,phase-data,",61.0,0.264,0.53,33.0,mb,earthquake,"M 4.1 - 6 km W of Pazarcık, Turkey","[37.232, 37.4969, 10]",37.232, 37.4969, 10,us6000lfm8,2023-10-15 01:31:55.528000,01:31:55,2023-10-15,2023,10,15,01,31,55.528000
4.4,Turkey,1697457061297,1703625863040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lfw6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lfw6&format=geojson,,,,,reviewed,0,298,us,6000lfw6,",us6000lfw6,",",us,",",origin,phase-data,",34.0,0.264,0.52,42.0,mb,earthquake,"M 4.4 - 25 km SW of Göksun, Turkey","[36.3173, 37.843, 6.207]",36.3173, 37.843, 6.207,us6000lfw6,2023-10-16 14:51:01.297000,14:51:01,2023-10-16,2023,10,16,14,51,01.297000
4.2,Turkey,1697633725008,1703625872040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lgcm,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lgcm&format=geojson,7.0,3.8,,,reviewed,0,274,us,6000lgcm,",us6000lgcm,",",us,",",dyfi,moment-tensor,origin,phase-data,",31.0,0.573,0.55,37.0,mwr,earthquake,"M 4.2 - 1 km S of Bayındır, Turkey","[27.6496, 38.2054, 11.712]",27.6496, 38.2054, 11.712,us6000lgcm,2023-10-18 15:55:25.008000,15:55:25,2023-10-18,2023,10,18,15,55,25.008000
4.3,Turkey,1698107973435,1704342122040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l5w1,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000l5w1&format=geojson,,,,,reviewed,0,284,us,7000l5w1,",us7000l5w1,",",us,",",origin,phase-data,",76.0,0.976,0.84,38.0,mb,earthquake,"M 4.3 - 14 km NNE of Sincik, Turkey","[38.6903, 38.1561, 9.359]",38.6903, 38.1561, 9.359,us7000l5w1,2023-10-24 03:39:33.435000,03:39:33,2023-10-24,2023,10,24,03,39,33.435000
4.4,Turkey,1698683148953,1704866478040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l7jx,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000l7jx&format=geojson,,,,,reviewed,0,298,us,7000l7jx,",us7000l7jx,",",us,",",origin,phase-data,",27.0,0.392,0.9,60.0,mb,earthquake,"M 4.4 - 12 km W of Göksun, Turkey","[36.3493, 38.0188, 10]",36.3493, 38.0188, 10,us7000l7jx,2023-10-30 19:25:48.953000,19:25:48,2023-10-30,2023,10,30,19,25,48.953000
4.1,Turkey,1699387547791,1705187428040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l9f2,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000l9f2&format=geojson,2.0,3.3,,,reviewed,0,259,us,7000l9f2,",us7000l9f2,",",us,",",dyfi,origin,phase-data,",20.0,0.58,0.5,88.0,mb,earthquake,"M 4.1 - 10 km SSW of Marmara, Turkey","[27.5314, 40.4965, 11.827]",27.5314, 40.4965, 11.827,us7000l9f2,2023-11-07 23:05:47.791000,23:05:47,2023-11-07,2023,11,07,23,05,47.791000
4.4,Turkey,1699447181852,1705187437040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l9kq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000l9kq&format=geojson,,,,,reviewed,0,298,us,7000l9kq,",us7000l9kq,",",us,",",origin,phase-data,",75.0,0.37,0.88,44.0,mb,earthquake,"M 4.4 - 6 km SSE of Korkuteli, Turkey","[30.2291, 37.0154, 102.216]",30.2291, 37.0154, 102.216,us7000l9kq,2023-11-08 15:39:41.852000,15:39:41,2023-11-08,2023,11,08,15,39,41.852000
4.6,Turkey,1699497134592,1705187446040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000l9r5,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000l9r5&format=geojson,10.0,6.6,,,reviewed,0,332,us,7000l9r5,",us7000l9r5,",",us,",",dyfi,moment-tensor,origin,phase-data,",111.0,0.856,0.97,51.0,mwr,earthquake,"M 4.6 - 12 km NNE of Kırıkhan, Turkey","[36.4173, 36.5969, 10]",36.4173, 36.5969, 10,us7000l9r5,2023-11-09 05:32:14.592000,05:32:14,2023-11-09,2023,11,09,05,32,14.592000
4.2,Greece,1699667753074,1705187490040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000la9x,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000la9x&format=geojson,6.0,4.1,,,reviewed,0,274,us,7000la9x,",us7000la9x,",",us,",",dyfi,origin,phase-data,",35.0,0.994,1.04,98.0,mb,earthquake,"M 4.2 - 6 km ESE of Kálymnos, Greece","[27.047, 36.9197, 10]",27.047, 36.9197, 10,us7000la9x,2023-11-11 04:55:53.074000,04:55:53,2023-11-11,2023,11,11,04,55,53.074000
4.2,Turkey,1699693532446,1705187494040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000labs,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000labs&format=geojson,,,,,reviewed,0,271,us,7000labs,",us7000labs,",",us,",",origin,phase-data,",50.0,1.692,0.51,109.0,mb,earthquake,"M 4.2 - 31 km SSW of Mahmutlar, Turkey","[31.915, 36.2482, 100.268]",31.915, 36.2482, 100.268,us7000labs,2023-11-11 12:05:32.446000,12:05:32,2023-11-11,2023,11,11,12,05,32.446000
4.3,Turkey,1699853308276,1706287078040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lakz,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lakz&format=geojson,1.0,3.1,,,reviewed,0,285,us,7000lakz,",us7000lakz,",",us,",",dyfi,moment-tensor,origin,phase-data,",119.0,0.474,0.38,39.0,mwr,earthquake,"M 4.3 - 23 km SSW of Başmakçı, Turkey","[29.9412, 37.6939, 10]",29.9412, 37.6939, 10,us7000lakz,2023-11-13 08:28:28.276000,08:28:28,2023-11-13,2023,11,13,08,28,28.276000
4.3,Azerbaijan,1699887486621,1706287079040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lan8,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lan8&format=geojson,6.0,4.1,,,reviewed,0,287,us,7000lan8,",us7000lan8,",",us,",",dyfi,impact-text,moment-tensor,origin,phase-data,",76.0,0.406,0.79,58.0,mwr,earthquake,"M 4.3 - 25 km SW of Sharur City, Azerbaijan","[44.7473, 39.4045, 15.041]",44.7473, 39.4045, 15.041,us7000lan8,2023-11-13 17:58:06.621000,17:58:06,2023-11-13,2023,11,13,17,58,06.621000
4.2,Greece,1700227170517,1706287068040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lp37,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lp37&format=geojson,,,,,reviewed,0,271,us,6000lp37,",us6000lp37,",",us,",",origin,phase-data,",49.0,0.396,0.74,75.0,mb,earthquake,"M 4.2 - 22 km NW of Émponas, Greece","[27.6584, 36.3438, 9.996]",27.6584, 36.3438, 9.996,us6000lp37,2023-11-17 16:19:30.517000,16:19:30,2023-11-17,2023,11,17,16,19,30.517000
4.1,Turkey,1700441705194,1706800421040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lpiy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lpiy&format=geojson,,,,,reviewed,0,259,us,6000lpiy,",us6000lpiy,",",us,",",origin,phase-data,",23.0,0.428,0.68,35.0,mb,earthquake,"M 4.1 - 12 km SE of Göksun, Turkey","[36.6096, 37.9535, 2.323]",36.6096, 37.9535, 2.323,us6000lpiy,2023-11-20 03:55:05.194000,03:55:05,2023-11-20,2023,11,20,03,55,05.194000
4.5,Turkey,1700465765347,1706800421040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lpk6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lpk6&format=geojson,,,,,reviewed,0,312,us,6000lpk6,",us6000lpk6,",",us,",",origin,phase-data,",82.0,0.97,0.74,29.0,mb,earthquake,"M 4.5 - 19 km NE of Sincik, Turkey","[38.749, 38.1772, 10]",38.749, 38.1772, 10,us6000lpk6,2023-11-20 10:36:05.347000,10:36:05,2023-11-20,2023,11,20,10,36,05.347000
5.3,Turkey,1700750769122,1706800423040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lq9s,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lq9s&format=geojson,9.0,6.3,,,reviewed,0,438,us,6000lq9s,",us6000lq9s,usauto6000lq9s,",",us,usauto,",",dyfi,internal-moment-tensor,moment-tensor,origin,phase-data,",63.0,0.677,0.66,43.0,mww,earthquake,"M 5.3 - 7 km NW of Sincik, Turkey","[38.552, 38.0841, 10]",38.552, 38.0841, 10,us6000lq9s,2023-11-23 17:46:09.122000,17:46:09,2023-11-23,2023,11,23,17,46,09.122000
4.7,Turkey,1700750997542,1706800425040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ledq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ledq&format=geojson,,,,,reviewed,0,340,us,7000ledq,",us7000ledq,",",us,",",earthquake-name,origin,phase-data,",21.0,0.737,1.08,71.0,mb,earthquake,"M 4.7 - 13 km NNW of Sincik, Turkey","[38.5763, 38.1529, 10]",38.5763, 38.1529, 10,us7000ledq,2023-11-23 17:49:57.542000,17:49:57,2023-11-23,2023,11,23,17,49,57.542000
4.5,Turkey,1701389930121,1707256435040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000leyu,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000leyu&format=geojson,,,,,reviewed,0,312,us,7000leyu,",us7000leyu,",",us,",",moment-tensor,origin,phase-data,",35.0,0.934,0.39,47.0,mwr,earthquake,"M 4.5 - 23 km SSE of Darende, Turkey","[37.6095, 38.3501, 10]",37.6095, 38.3501, 10,us7000leyu,2023-12-01 03:18:50.121000,03:18:50,2023-12-01,2023,12,01,03,18,50.121000
5.1,Turkey,1701675740496,1754218748617,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lg2l,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lg2l&format=geojson,250.0,5.7,,,reviewed,0,543,us,7000lg2l,",us7000lg2l,",",us,",",dyfi,moment-tensor,origin,phase-data,",104.0,1.306,0.63,32.0,mww,earthquake,"M 5.1 - 7 km NNW of Mudanya, Turkey","[28.848, 40.4371, 10.117]",28.848, 40.4371, 10.117,us7000lg2l,2023-12-04 10:42:20.496000,10:42:20,2023-12-04,2023,12,04,10,42,20.496000
4.1,Turkey,1702427770009,1708209787040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lijg,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lijg&format=geojson,,,,,reviewed,0,259,us,7000lijg,",us7000lijg,",",us,",",origin,phase-data,",31.0,0.391,0.66,112.0,mb,earthquake,"M 4.1 - 7 km S of Nurdağı, Turkey","[36.7291, 37.1005, 9.113]",36.7291, 37.1005, 9.113,us7000lijg,2023-12-13 03:36:10.009000,03:36:10,2023-12-13,2023,12,13,03,36,10.009000
4.6,Turkey,1702593178929,1708209790040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lj55,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lj55&format=geojson,4.0,4.1,,,reviewed,0,327,us,7000lj55,",us7000lj55,",",us,",",dyfi,origin,phase-data,",33.0,1.346,0.62,56.0,mb,earthquake,"M 4.6 - 2 km SSW of Toygarlı, Turkey","[36.0589, 36.1922, 10]",36.0589, 36.1922, 10,us7000lj55,2023-12-15 01:32:58.929000,01:32:58,2023-12-15,2023,12,15,01,32,58.929000
4.2,Turkey,1702846433586,1709074620040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ljqy,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ljqy&format=geojson,38.0,4.3,,,reviewed,0,288,us,7000ljqy,",us7000ljqy,",",us,",",dyfi,origin,phase-data,",37.0,1.363,1.08,38.0,mb,earthquake,"M 4.2 - 10 km NNW of Çınarcık, Turkey","[29.0587, 40.73, 12.447]",29.0587, 40.73, 12.447,us7000ljqy,2023-12-17 23:53:53.586000,23:53:53,2023-12-17,2023,12,17,23,53,53.586000
4.2,Turkey,1702851351820,1709074620040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ljrc,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ljrc&format=geojson,3.0,2.7,,,reviewed,0,272,us,7000ljrc,",us7000ljrc,",",us,",",dyfi,origin,phase-data,",53.0,0.934,0.91,52.0,mb,earthquake,"M 4.2 - 25 km NW of Erzincan, Turkey","[39.2903, 39.9108, 10]",39.2903, 39.9108, 10,us7000ljrc,2023-12-18 01:15:51.820000,01:15:51,2023-12-18,2023,12,18,01,15,51.820000
4.2,Turkey,1703183073559,1709074623040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000lkpq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000lkpq&format=geojson,,,,,reviewed,0,271,us,7000lkpq,",us7000lkpq,",",us,",",origin,phase-data,",57.0,1.173,0.77,75.0,mb,earthquake,"M 4.2 - 1 km NNW of Anayazı, Turkey","[36.1845, 36.3343, 10]",36.1845, 36.3343, 10,us7000lkpq,2023-12-21 21:24:33.559000,21:24:33,2023-12-21,2023,12,21,21,24,33.559000
4.2,Greece,1703221966894,1709074617040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m1mr,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m1mr&format=geojson,,,,,reviewed,0,271,us,6000m1mr,",us6000m1mr,",",us,",",origin,phase-data,",29.0,0.485,0.9,139.0,mb,earthquake,"M 4.2 - 31 km WNW of Émponas, Greece","[27.5437, 36.346, 90.271]",27.5437, 36.346, 90.271,us6000m1mr,2023-12-22 08:12:46.894000,08:12:46,2023-12-22,2023,12,22,08,12,46.894000
4.1,Turkey,1703423237130,1709415579040,,https://earthquake.usgs.gov/earthquakes/eventpage/us7000ll8t,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us7000ll8t&format=geojson,,,,,reviewed,0,259,us,7000ll8t,",us7000ll8t,",",us,",",origin,phase-data,",21.0,0.772,0.67,78.0,mb,earthquake,"M 4.1 - 22 km N of Göcek, Turkey","[28.9794, 36.9512, 10]",28.9794, 36.9512, 10,us7000ll8t,2023-12-24 16:07:17.130000,16:07:17,2023-12-24,2023,12,24,16,07,17.130000
4.1,Turkey,1703663713557,1709415571040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lzzb,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000lzzb&format=geojson,,,,,reviewed,0,259,us,6000lzzb,",us6000lzzb,",",us,",",origin,phase-data,",52.0,0.771,0.95,39.0,mb,earthquake,"M 4.1 - 19 km E of Nurhak, Turkey","[37.6592, 37.992, 10]",37.6592, 37.992, 10,us6000lzzb,2023-12-27 10:55:13.557000,10:55:13,2023-12-27,2023,12,27,10,55,13.557000
4.9,Turkey,1703682252459,1709415572040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m009,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m009&format=geojson,2.0,5.2,,,reviewed,0,370,us,6000m009,",us6000m009,",",us,",",dyfi,origin,phase-data,",114.0,0.908,0.43,34.0,mb,earthquake,"M 4.9 - 19 km NNE of Ilgaz, Turkey","[33.7513, 41.0715, 10]",33.7513, 41.0715, 10,us6000m009,2023-12-27 16:04:12.459000,16:04:12,2023-12-27,2023,12,27,16,04,12.459000
4.6,Turkey,1703756046950,1709415572040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m05l,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m05l&format=geojson,3.0,5.9,,,reviewed,0,327,us,6000m05l,",us6000m05l,",",us,",",dyfi,origin,phase-data,",73.0,0.961,0.93,30.0,mb,earthquake,"M 4.6 - 17 km SSE of Akçadağ, Turkey","[38.0744, 38.1995, 10]",38.0744, 38.1995, 10,us6000m05l,2023-12-28 12:34:06.950000,12:34:06,2023-12-28,2023,12,28,12,34,06.950000
4.2,Greece,1703760034887,1709415572040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m063,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m063&format=geojson,,,,,reviewed,0,271,us,6000m063,",us6000m063,",",us,",",origin,phase-data,",66.0,0.255,0.82,105.0,mb,earthquake,"M 4.2 - 17 km E of Faliraki, Greece","[28.3997, 36.3336, 71.016]",28.3997, 36.3336, 71.016,us6000m063,2023-12-28 13:40:34.887000,13:40:34,2023-12-28,2023,12,28,13,40,34.887000
4.2,Turkey,1703942785766,1709415573040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m0m6,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m0m6&format=geojson,,,,,reviewed,0,271,us,6000m0m6,",us6000m0m6,",",us,",",origin,phase-data,",39.0,0.891,0.97,114.0,mb,earthquake,"M 4.2 - 8 km N of Doğanyol, Turkey","[39.0214, 38.3805, 10]",39.0214, 38.3805, 10,us6000m0m6,2023-12-30 16:26:25.766000,16:26:25,2023-12-30,2023,12,30,16,26,25.766000
4.4,Turkey,1704040673833,1709415574040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m0ug,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m0ug&format=geojson,2.0,6.4,,,reviewed,0,299,us,6000m0ug,",us6000m0ug,",",us,",",dyfi,origin,phase-data,",60.0,0.993,0.88,45.0,mb,earthquake,"M 4.4 - 32 km ENE of Çukurca, Turkey","[43.9618, 37.329, 10]",43.9618, 37.329, 10,us6000m0ug,2023-12-31 19:37:53.833000,19:37:53,2023-12-31,2023,12,31,19,37,53.833000
4.4,Turkey,1704042365628,1709415575040,,https://earthquake.usgs.gov/earthquakes/eventpage/us6000m0uq,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us6000m0uq&format=geojson,,,,,reviewed,0,298,us,6000m0uq,",us6000m0uq,",",us,",",moment-tensor,origin,phase-data,",77.0,1.032,0.72,29.0,mwr,earthquake,"M 4.4 - 30 km SE of Hakkâri, Turkey","[43.9859, 37.3763, 10]",43.9859, 37.3763, 10,us6000m0uq,2023-12-31 20:06:05.628000,20:06:05,2023-12-31,2023,12,31,20,06,05.628000
